STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,Measurement Flag,Quality Flag,Units,QPCP,Measurement Flag,Quality Flag,Units
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20040901 00:15,4.58, , ,HT,0.00,g, ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20040901 12:30,4.58, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20040901 13:15,4.20,N, ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20040904 15:15,4.22, , ,HT,0.20, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20040904 15:30,4.23, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20040904 16:15,4.24, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20040907 00:45,4.25, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20040907 02:30,4.26, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20040907 03:15,4.27, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20040907 04:00,4.28, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20040907 04:45,4.29, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20040907 05:00,4.30, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041001 00:15,4.30, , ,HT,0.00,g, ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041002 06:30,4.31, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041002 08:45,4.32, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041008 21:15,4.33, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041013 17:45,4.34, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041015 10:00,4.35, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041015 14:45,4.36, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041015 18:45,4.37, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041015 22:00,4.38, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041016 09:15,4.39, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041016 23:00,4.40, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041023 18:45,4.41, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041023 19:15,4.42, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041029 03:30,4.43, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041029 10:30,4.44, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041029 10:45,4.45, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041029 11:15,4.46, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041030 05:15,4.47, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041030 06:00,4.48, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041030 12:30,4.49, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041101 00:15,4.49, , ,HT,0.00,g, ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041101 10:45,4.30,N, ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041102 00:15,4.31, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041102 01:15,4.32, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041102 07:15,4.33, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041104 06:30,4.35, , ,HT,0.20, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041104 07:00,4.36, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041104 16:15,4.37, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041117 10:30,4.38, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041119 02:15,4.39, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041119 12:00,4.40, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041119 22:30,4.41, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041124 07:15,4.42, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041124 09:00,4.43, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041124 09:45,4.44, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041124 12:30,4.45, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041124 15:45,4.46, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041124 17:15,4.47, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041124 18:30,4.48, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041124 23:15,4.49, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041127 02:00,4.50, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041127 08:00,4.51, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041127 22:15,4.52, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041128 01:30,4.53, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041129 16:30,4.54, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041130 20:00,4.55, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041130 22:00,4.56, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041201 00:15,4.56, , ,HT,0.00,g, ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041201 00:30,4.57, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041201 04:00,4.58, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041201 05:30,4.59, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041201 08:30,4.60, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041201 09:45,4.60, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041202 19:15,4.21, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041202 19:30,4.31, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041206 08:00,4.32, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041207 08:15,4.33, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041207 08:45,4.34, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041207 09:30,4.35, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041207 10:15,4.37, , ,HT,0.20, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041207 10:30,4.38, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041207 11:15,4.39, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041207 11:30,4.40, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041207 12:15,4.41, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041207 12:30,4.42, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041207 12:45,4.43, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041207 13:15,4.44, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041207 13:30,4.45, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041210 10:15,4.46, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041210 13:30,4.47, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041210 15:45,4.48, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041211 07:15,4.49, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041212 09:45,4.50, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041213 00:30,4.51, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041220 17:00,4.52, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041223 03:15,4.53, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041223 05:00,4.54, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041223 06:45,4.55, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041223 08:30,4.56, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041231 02:30,4.57, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20041231 03:45,4.58, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20041231 20:30,4.57, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050101 00:15,-9999, , , ,0.00,g, ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050101 16:15,0.29, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050102 05:00,0.30, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050103 14:30,0.31, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050103 16:45,0.32, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050103 20:15,0.33, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050105 03:00,0.34, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050105 15:30,0.35, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050106 02:45,0.36, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050106 08:00,0.37, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050108 06:30,0.38, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050108 08:15,0.39, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050108 11:15,0.40, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050108 22:00,0.39,V, ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050111 04:15,0.40, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050111 05:15,0.41, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050111 08:15,0.42, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050112 05:15,0.43, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050112 07:30,0.44, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050112 08:15,0.45, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050112 09:45,0.46, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050112 13:45,0.47, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050113 02:30,0.48, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050113 07:30,0.47,V, ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050113 09:45,0.48, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050113 12:00,0.49, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050113 16:15,0.50, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050113 18:30,0.51, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050113 21:45,0.52, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050119 03:45,0.53, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050119 09:45,0.54, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050122 05:00,0.55, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050122 08:45,0.56, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050122 13:45,0.56, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050123 12:15,0.57, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050124 02:00,0.56, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050201 00:15,-9999, , , ,0.00,g, ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050201 09:15,0.56, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050201 09:30,999.99,[, ,HT,999.99,[, ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050301 00:15,999.99,[, ,HT,999.99,[, ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050308 14:00,999.99,], ,HT,999.99,], ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050308 14:15,4.32, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050308 14:30,4.32, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050310 21:00,4.33, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050311 09:15,4.34, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050312 09:15,4.35, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050319 18:30,4.36, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050320 10:45,4.37, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050330 07:00,4.00, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050330 07:30,4.24, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050330 07:45,4.37, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050331 03:00,4.37, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050331 05:00,4.37, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050331 08:45,4.37, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050331 12:00,4.37, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050331 17:00,4.00, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050331 21:15,4.20, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050331 21:30,4.37, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050401 00:15,-9999, , , ,0.00,g, ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050401 01:30,4.24, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050401 01:45,4.37, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050401 05:45,4.00, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050401 10:15,4.20, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050401 10:30,4.37, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050401 14:30,4.27, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050401 14:45,999.99,{, ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050401 15:45,999.99,}, ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050401 16:15,0.37,N, ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050402 10:15,0.38, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050403 15:00,0.39, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050407 22:30,0.39, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050407 22:45,999.99,{, ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050408 12:30,999.99,}, ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050408 12:45,0.41, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050424 14:00,0.42, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050424 16:45,0.43, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050424 20:00,0.44, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050425 04:30,0.46, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050425 11:30,0.47, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050426 16:00,0.48, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050426 20:30,0.49, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050427 02:30,0.50, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050427 12:30,0.51, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050501 00:15,0.51, , ,HT,0.00,g, ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050501 13:45,0.52, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050502 13:45,0.52, , ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050502 14:00,999.99,{, ,HT,999.99,{, ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050502 14:30,999.99,}, ,HT,999.99,}, ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050502 15:15,4.36,N, ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050513 19:00,4.37, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050513 20:30,4.38, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050513 21:30,4.39, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050513 21:45,4.40, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050513 23:30,4.41, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050514 03:15,4.42, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050514 12:15,4.43, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050520 11:30,4.44, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050521 10:30,4.45, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050523 00:30,4.46, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050523 13:30,4.47, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050523 15:30,4.48, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050523 22:15,4.49, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050525 15:45,4.50, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050601 00:15,4.50, , ,HT,0.00,g, ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050602 11:15,4.29,N, ,HT,-9999, , , 
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050609 19:30,4.30, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050610 00:15,4.31, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050610 23:15,4.32, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050611 15:30,4.35, , ,HT,0.30, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050611 15:45,4.36, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050611 20:00,4.37, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050611 20:15,4.38, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050612 03:15,4.39, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050613 10:15,4.40, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050613 10:45,4.41, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,237.7,42.2475,-83.62528,20050613 18:30,4.42, , ,HT,0.10, , ,HT
COOP:209218,YPSILANTI E MICH U MI US,236.8,42.23333,-83.53333,20050616 17:45,4.43, , ,HT,0.10, , ,HT
